"date","borough","case_count","hosp_count","death_count","vx_fully","vx_plus1","vx_additional","vx_fully_perc","vx_plus1_perc","vx_additional_perc","population","percent","case_count_perc","hosp_count_perc","death_count_perc"
2022-02-03,"Queens",457,28,16,1877831,2068179,810742,83.32,91.76,35.97,2405464,27.3,0.0189984136116774,0.00116401658889927,0.00066515233651387
2022-02-03,"Staten Island",121,11,8,345085,376802,138218,72.48,79.14,29.03,495747,5.6,0.0244076111403599,0.00221887374003272,0.00161372635638743
2022-02-04,"Bronx",176,25,11,1015384,1145445,331910,71.6,80.77,23.4,1472654,16.7,0.0119512118936288,0.00169761532579954,0.000746950743351799
2022-02-04,"Brooklyn",495,44,11,1783353,1985461,743099,69.66,77.56,29.03,2736074,31.1,0.018091615943136,0.00160814363938987,0.000402035909847468
2022-02-04,"Manhattan",323,28,11,1333938,1538893,712381,81.9,94.49,43.74,1694251,19.2,0.0190644715570479,0.00165264768915586,0.00064925444931123
2022-02-04,"Queens",426,45,13,1879860,2069353,814699,83.41,91.81,36.15,2405464,27.3,0.0177096809596818,0.00187074094644526,0.000540436273417519
2022-02-04,"Staten Island",117,14,4,345518,377024,138878,72.57,79.18,29.17,495747,5.6,0.0236007479621662,0.002824021123678,0.000806863178193716
2022-02-05,"Bronx",117,30,14,1016660,1146182,333353,71.69,80.82,23.51,1472654,16.7,0.00794483972474186,0.00203713839095945,0.000950664582447744
2022-02-05,"Brooklyn",298,33,12,1785364,1986451,745620,69.74,77.6,29.13,2736074,31.1,0.0108915182849587,0.0012061077295424,0.00043858462892451
2022-02-05,"Manhattan",195,18,10,1334514,1539464,713746,81.94,94.52,43.82,1694251,19.2,0.0115095106923354,0.00106241637160019,0.000590231317555663
2022-02-05,"Queens",266,30,12,1881813,2070416,817900,83.49,91.86,36.29,2405464,27.3,0.0110581575945431,0.00124716063096351,0.000498864252385403
2022-02-05,"Staten Island",70,7,3,345885,377216,139408,72.64,79.22,29.28,495747,5.6,0.01412010561839,0.001412010561839,0.000605147383645287
2022-02-06,"Bronx",70,17,9,1016996,1146408,333914,71.71,80.84,23.54,1472654,16.7,0.00475332291223872,0.00115437842154369,0.000611141517287835
2022-02-06,"Brooklyn",263,26,21,1786152,1987134,747080,69.77,77.63,29.18,2736074,31.1,0.00961231311726218,0.000950266696003105,0.000767523100617893
2022-02-06,"Manhattan",218,16,9,1334751,1539886,714512,81.95,94.55,43.87,1694251,19.2,0.0128670427227135,0.000944370108089061,0.000531208185800097
2022-02-06,"Queens",238,38,7,1882556,2071015,819602,83.53,91.89,36.36,2405464,27.3,0.00989414100564382,0.00157973679922044,0.000291004147224818
2022-02-06,"Staten Island",78,9,7,346037,377359,139721,72.68,79.25,29.34,495747,5.6,0.0157338319747775,0.00181544215093586,0.001412010561839
2022-02-07,"Bronx",190,21,5,1018174,1147314,335979,71.79,80.9,23.69,1472654,16.7,0.0129018764760765,0.00142599687367162,0.000339523065159909
2022-02-07,"Brooklyn",529,33,18,1787673,1988314,749923,69.83,77.67,29.29,2736074,31.1,0.0193342723917555,0.0012061077295424,0.000657876943386765
2022-02-07,"Manhattan",368,19,4,1335357,1540685,716121,81.99,94.6,43.97,1694251,19.2,0.0217205124860484,0.00112143950335576,0.000236092527022265
2022-02-07,"Queens",404,29,6,1883944,2072013,822681,83.59,91.93,36.5,2405464,27.3,0.0167950964969752,0.00120558860993139,0.000249432126192701
2022-02-07,"Staten Island",111,4,4,346367,377540,140228,72.74,79.29,29.45,495747,5.6,0.0223904531948756,0.000806863178193716,0.000806863178193716
2022-02-08,"Bronx",195,36,8,1019685,1148257,338444,71.9,80.97,23.86,1472654,16.7,0.0132413995412364,0.00244456606915134,0.000543236904255854
2022-02-08,"Brooklyn",529,47,28,1789379,1989456,753071,69.9,77.72,29.42,2736074,31.1,0.0193342723917555,0.001717789796621,0.00102336413415719
2022-02-08,"Manhattan",376,13,6,1336135,1541498,717867,82.04,94.65,44.08,1694251,19.2,0.0221926975400929,0.000767300712822362,0.000354138790533398
2022-02-08,"Queens",314,29,12,1885411,2073096,825932,83.65,91.98,36.65,2405464,27.3,0.0130536146040847,0.00120558860993139,0.000498864252385403
2022-02-08,"Staten Island",101,5,2,346776,377732,140861,72.83,79.33,29.58,495747,5.6,0.0203732952493913,0.00100857897274214,0.000403431589096858
2022-02-09,"Bronx",158,24,8,1021139,1149251,340988,72,81.04,24.04,1472654,16.7,0.0107289288590531,0.00162971071276756,0.000543236904255854
2022-02-09,"Brooklyn",405,39,14,1791212,1990701,756315,69.97,77.76,29.54,2736074,31.1,0.0148022312262022,0.00142540004400466,0.000511682067078595
2022-02-09,"Manhattan",342,15,8,1336863,1542255,719626,82.08,94.69,44.18,1694251,19.2,0.0201859110604037,0.000885346976333495,0.000472185054044531
2022-02-09,"Queens",329,29,16,1886761,2074174,829233,83.71,92.03,36.79,2405464,27.3,0.0136771949195665,0.00120558860993139,0.00066515233651387
2022-02-09,"Staten Island",80,7,4,347148,377908,141505,72.91,79.37,29.72,495747,5.6,0.0161372635638743,0.001412010561839,0.000806863178193716
2022-02-10,"Bronx",128,20,4,1022447,1150139,343767,72.09,81.1,24.24,1472654,16.7,0.00869179046809366,0.00135809226063963,0.000271618452127927
2022-02-10,"Brooklyn",402,34,14,1792877,1991804,759720,70.04,77.81,29.68,2736074,31.1,0.0146925850689711,0.00124265644861945,0.000511682067078595
2022-02-10,"Manhattan",297,15,5,1337584,1542951,721425,82.13,94.73,44.29,1694251,19.2,0.0175298701314032,0.000885346976333495,0.000295115658777832
2022-02-10,"Queens",325,16,11,1888173,2075196,832695,83.78,92.07,36.95,2405464,27.3,0.013510906835438,0.00066515233651387,0.000457292231353286
2022-02-10,"Staten Island",72,3,6,347535,378123,142230,72.99,79.41,29.87,495747,5.6,0.0145235372074869,0.000605147383645287,0.00121029476729057
2022-02-11,"Bronx",133,22,10,1023905,1151183,346783,72.2,81.17,24.45,1472654,16.7,0.00903131353325357,0.0014939014867036,0.000679046130319817
2022-02-11,"Brooklyn",317,34,11,1794719,1993055,763545,70.11,77.86,29.83,2736074,31.1,0.0115859439474225,0.00124265644861945,0.000402035909847468
2022-02-11,"Manhattan",236,12,7,1338351,1543769,723574,82.17,94.79,44.43,1694251,19.2,0.0139294590943137,0.000708277581066796,0.000413161922288964
2022-02-11,"Queens",229,31,10,1889792,2076361,836828,83.85,92.12,37.13,2405464,27.3,0.00951999281635476,0.00128873265199562,0.000415720210321169
2022-02-11,"Staten Island",67,10,5,347941,378322,142982,73.07,79.46,30.03,495747,5.6,0.0135149582347447,0.00201715794548429,0.00100857897274214
2022-02-12,"Bronx",67,15,7,1024799,1151734,348239,72.26,81.21,24.55,1472654,16.7,0.00454960907314277,0.00101856919547973,0.000475332291223872
2022-02-12,"Brooklyn",214,23,7,1796199,1994101,766231,70.17,77.9,29.93,2736074,31.1,0.0078214258824871,0.000840620538771978,0.000255841033539298
2022-02-12,"Manhattan",145,13,4,1338759,1544239,724708,82.2,94.81,44.5,1694251,19.2,0.00855835410455712,0.000767300712822362,0.000236092527022265
2022-02-12,"Queens",150,10,10,1891269,2077413,840241,83.91,92.17,37.28,2405464,27.3,0.00623580315481753,0.000415720210321169,0.000415720210321169
2022-02-12,"Staten Island",59,8,5,348185,378474,143499,73.13,79.49,30.14,495747,5.6,0.0119012318783573,0.00161372635638743,0.00100857897274214
2022-02-13,"Bronx",54,15,12,1025006,1151903,348822,72.27,81.22,24.6,1472654,16.7,0.00366684910372701,0.00101856919547973,0.00081485535638378
2022-02-13,"Brooklyn",153,11,17,1796802,1994551,767751,70.19,77.92,29.99,2736074,31.1,0.0055919540187875,0.000402035909847468,0.000621328224309723
2022-02-13,"Manhattan",105,10,4,1338931,1544507,725364,82.21,94.83,44.54,1694251,19.2,0.00619742883433446,0.000590231317555663,0.000236092527022265
2022-02-13,"Queens",110,15,7,1891808,2077893,842171,83.94,92.19,37.37,2405464,27.3,0.00457292231353286,0.000623580315481753,0.000291004147224818
2022-02-13,"Staten Island",35,6,3,348269,378557,143751,73.14,79.5,30.19,495747,5.6,0.00706005280919501,0.00121029476729057,0.000605147383645287
2022-02-14,"Bronx",96,18,3,1025872,1152555,350972,72.34,81.27,24.75,1472654,16.7,0.00651884285107024,0.00122228303457567,0.000203713839095945
2022-02-14,"Brooklyn",357,27,10,1798014,1995383,770807,70.24,77.95,30.11,2736074,31.1,0.0130478927105042,0.000986815415080148,0.000365487190770425
2022-02-14,"Manhattan",277,12,3,1339386,1544998,726835,82.24,94.86,44.63,1694251,19.2,0.0163494074962919,0.000708277581066796,0.000177069395266699
2022-02-14,"Queens",217,20,2,1892861,2078702,845315,83.98,92.23,37.51,2405464,27.3,0.00902112856396936,0.000831440420642338,8.31440420642338e-05
2022-02-14,"Staten Island",69,3,4,348477,378698,144337,73.19,79.53,30.31,495747,5.6,0.0139183898238416,0.000605147383645287,0.000806863178193716
2022-02-15,"Bronx",91,14,2,1026954,1153443,353806,72.41,81.33,24.95,1472654,16.7,0.00617931978591034,0.000950664582447744,0.000135809226063963
2022-02-15,"Brooklyn",299,29,5,1799263,1996329,774500,70.29,77.98,30.26,2736074,31.1,0.0109280670040357,0.00105991285323423,0.000182743595385213
2022-02-15,"Manhattan",269,7,5,1339951,1545564,728552,82.27,94.9,44.73,1694251,19.2,0.0158772224422473,0.000413161922288964,0.000295115658777832
2022-02-15,"Queens",205,16,11,1894006,2079537,849050,84.03,92.27,37.67,2405464,27.3,0.00852226431158396,0.00066515233651387,0.000457292231353286
2022-02-15,"Staten Island",74,8,1,348713,378863,145050,73.24,79.57,30.46,495747,5.6,0.0149269687965837,0.00161372635638743,0.000201715794548429
2022-02-16,"Bronx",89,12,7,1028034,1154269,357403,72.49,81.39,25.2,1472654,16.7,0.00604351055984637,0.00081485535638378,0.000475332291223872
2022-02-16,"Brooklyn",317,26,10,1800501,1997400,779114,70.33,78.03,30.44,2736074,31.1,0.0115859439474225,0.000950266696003105,0.000365487190770425
2022-02-16,"Manhattan",250,10,3,1340474,1546184,730580,82.3,94.93,44.86,1694251,19.2,0.0147557829388916,0.000590231317555663,0.000177069395266699
2022-02-16,"Queens",220,21,9,1895014,2080437,853322,84.08,92.31,37.86,2405464,27.3,0.00914584462706571,0.000873012441674455,0.000374148189289052
2022-02-16,"Staten Island",60,3,2,348935,379038,145897,73.28,79.61,30.64,495747,5.6,0.0121029476729057,0.000605147383645287,0.000403431589096858
2022-02-17,"Bronx",81,10,7,1029022,1155182,361489,72.56,81.45,25.49,1472654,16.7,0.00550027365559052,0.000679046130319817,0.000475332291223872
2022-02-17,"Brooklyn",268,20,15,1801842,1998543,784460,70.39,78.07,30.64,2736074,31.1,0.00979505671264739,0.00073097438154085,0.000548230786155638
2022-02-17,"Manhattan",232,17,11,1341005,1546814,732975,82.34,94.97,45,1694251,19.2,0.0136933665672914,0.00100339323984463,0.00064925444931123
2022-02-17,"Queens",205,23,7,1896104,2081494,858237,84.13,92.35,38.08,2405464,27.3,0.00852226431158396,0.000956156483738688,0.000291004147224818
2022-02-17,"Staten Island",45,4,1,349185,379226,147007,73.34,79.65,30.87,495747,5.6,0.0090772107546793,0.000806863178193716,0.000201715794548429
2022-02-18,"Bronx",70,15,4,1030214,1156207,366278,72.64,81.53,25.83,1472654,16.7,0.00475332291223872,0.00101856919547973,0.000271618452127927
2022-02-18,"Brooklyn",214,13,13,1803403,1999750,790471,70.45,78.12,30.88,2736074,31.1,0.0078214258824871,0.000475133348001553,0.000475133348001553
2022-02-18,"Manhattan",149,8,8,1341642,1547553,735903,82.37,95.02,45.18,1694251,19.2,0.00879444663157938,0.000472185054044531,0.000472185054044531
2022-02-18,"Queens",174,20,7,1897395,2082638,864178,84.18,92.4,38.34,2405464,27.3,0.00723353165958834,0.000831440420642338,0.000291004147224818
2022-02-18,"Staten Island",56,6,3,349430,379441,148129,73.39,79.69,31.11,495747,5.6,0.011296084494712,0.00121029476729057,0.000605147383645287
2022-02-19,"Bronx",40,11,6,1030708,1156791,368172,72.68,81.57,25.96,1472654,16.7,0.00271618452127927,0.000746950743351799,0.00040742767819189
2022-02-19,"Brooklyn",103,16,10,1804106,2000608,793645,70.48,78.15,31,2736074,31.1,0.00376451806493538,0.00058477950523268,0.000365487190770425
2022-02-19,"Manhattan",123,6,2,1341894,1548019,737316,82.39,95.05,45.27,1694251,19.2,0.00725984520593466,0.000354138790533398,0.000118046263511133
2022-02-19,"Queens",125,15,12,1898076,2083664,868386,84.21,92.45,38.53,2405464,27.3,0.00519650262901461,0.000623580315481753,0.000498864252385403
2022-02-19,"Staten Island",34,2,1,349545,379573,148732,73.41,79.72,31.24,495747,5.6,0.00685833701464658,0.000403431589096858,0.000201715794548429
2022-02-20,"Bronx",45,11,3,1030957,1157040,368888,72.69,81.58,26.01,1472654,16.7,0.00305570758643918,0.000746950743351799,0.000203713839095945
2022-02-20,"Brooklyn",115,14,8,1804627,2001145,795603,70.5,78.17,31.08,2736074,31.1,0.00420310269385989,0.000511682067078595,0.00029238975261634
2022-02-20,"Manhattan",118,4,0,1342051,1548354,738234,82.4,95.07,45.33,1694251,19.2,0.00696472954715683,0.000236092527022265,0
2022-02-20,"Queens",73,7,4,1898577,2084245,870941,84.24,92.47,38.64,2405464,27.3,0.00303475753534453,0.000291004147224818,0.000166288084128468
2022-02-20,"Staten Island",31,3,1,349631,379653,149126,73.43,79.74,31.32,495747,5.6,0.0062531896310013,0.000605147383645287,0.000201715794548429
2022-02-21,"Bronx",47,11,3,1031484,1157576,370207,72.73,81.62,26.1,1472654,16.7,0.00319151681250314,0.000746950743351799,0.000203713839095945
2022-02-21,"Brooklyn",155,7,9,1805502,2002054,797933,70.53,78.21,31.17,2736074,31.1,0.00566505145694159,0.000255841033539298,0.000328938471693383
2022-02-21,"Manhattan",161,9,3,1342370,1548842,739323,82.42,95.1,45.39,1694251,19.2,0.00950272421264618,0.000531208185800097,0.000177069395266699
2022-02-21,"Queens",160,12,12,1899461,2085164,873932,84.28,92.52,38.77,2405464,27.3,0.0066515233651387,0.000498864252385403,0.000498864252385403
2022-02-21,"Staten Island",36,1,2,349796,379841,149638,73.46,79.77,31.43,495747,5.6,0.00726176860374344,0.000201715794548429,0.000403431589096858
2022-02-22,"Bronx",66,11,2,1032736,1158662,372468,72.82,81.7,26.26,1472654,16.7,0.00448170446011079,0.000746950743351799,0.000135809226063963
2022-02-22,"Brooklyn",219,20,4,1806747,2003235,801051,70.58,78.25,31.29,2736074,31.1,0.00800416947787231,0.00073097438154085,0.00014619487630817
2022-02-22,"Manhattan",192,2,2,1342899,1549528,740764,82.45,95.14,45.48,1694251,19.2,0.0113324412970687,0.000118046263511133,0.000118046263511133
2022-02-22,"Queens",153,13,4,1900581,2086360,877202,84.33,92.57,38.92,2405464,27.3,0.00636051921791388,0.000540436273417519,0.000166288084128468
2022-02-22,"Staten Island",54,9,0,349989,380071,150171,73.51,79.82,31.54,495747,5.6,0.0108926529056152,0.00181544215093586,0
2022-02-23,"Bronx",68,13,3,1033760,1159680,374571,72.89,81.77,26.41,1472654,16.7,0.00461751368617476,0.000882759969415762,0.000203713839095945
2022-02-23,"Brooklyn",200,9,6,1807894,2004461,804046,70.62,78.3,31.41,2736074,31.1,0.0073097438154085,0.000328938471693383,0.000219292314462255
2022-02-23,"Manhattan",259,7,2,1343342,1550120,742228,82.48,95.17,45.57,1694251,19.2,0.0152869911246917,0.000413161922288964,0.000118046263511133
2022-02-23,"Queens",140,11,7,1901615,2087452,880523,84.37,92.62,39.07,2405464,27.3,0.00582008294449636,0.000457292231353286,0.000291004147224818
2022-02-23,"Staten Island",36,3,1,350194,380274,150698,73.55,79.87,31.65,495747,5.6,0.00726176860374344,0.000605147383645287,0.000201715794548429
2022-02-24,"Bronx",77,11,4,1034712,1160537,376589,72.96,81.83,26.55,1472654,16.7,0.00522865520346259,0.000746950743351799,0.000271618452127927
2022-02-24,"Brooklyn",176,8,6,1809010,2005544,807003,70.67,78.34,31.52,2736074,31.1,0.00643257455755948,0.00029238975261634,0.000219292314462255
2022-02-24,"Manhattan",204,9,3,1343787,1550715,743521,82.51,95.21,45.65,1694251,19.2,0.0120407188781355,0.000531208185800097,0.000177069395266699
2022-02-24,"Queens",163,12,3,1902588,2088428,883754,84.41,92.66,39.21,2405464,27.3,0.00677623942823505,0.000498864252385403,0.000124716063096351
2022-02-24,"Staten Island",40,3,2,350400,380460,151205,73.59,79.9,31.76,495747,5.6,0.00806863178193716,0.000605147383645287,0.000403431589096858
2022-02-25,"Bronx",32,4,4,1035573,1161266,378342,73.02,81.88,26.68,1472654,16.7,0.00217294761702341,0.000271618452127927,0.000271618452127927
2022-02-25,"Brooklyn",184,18,3,1810185,2006598,809755,70.71,78.39,31.63,2736074,31.1,0.00672496431017582,0.000657876943386765,0.000109646157231128
2022-02-25,"Manhattan",165,4,2,1344254,1551272,744904,82.54,95.25,45.74,1694251,19.2,0.00973881673966844,0.000236092527022265,0.000118046263511133
2022-02-25,"Queens",119,11,6,1903561,2089398,887209,84.46,92.7,39.36,2405464,27.3,0.00494707050282191,0.000457292231353286,0.000249432126192701
2022-02-25,"Staten Island",38,7,2,350622,380645,151727,73.64,79.94,31.87,495747,5.6,0.0076652001928403,0.001412010561839,0.000403431589096858
2022-02-26,"Bronx",32,5,0,1036159,1161705,379813,73.06,81.91,26.78,1472654,16.7,0.00217294761702341,0.000339523065159909,0
2022-02-26,"Brooklyn",105,9,1,1810948,2007398,812351,70.74,78.42,31.73,2736074,31.1,0.00383761550308946,0.000328938471693383,3.65487190770425e-05
2022-02-26,"Manhattan",109,6,1,1344522,1551652,746019,82.55,95.27,45.8,1694251,19.2,0.00643352136135673,0.000354138790533398,5.90231317555663e-05
2022-02-26,"Queens",69,10,4,1904456,2090346,891051,84.5,92.75,39.53,2405464,27.3,0.00286846945121606,0.000415720210321169,0.000166288084128468
2022-02-26,"Staten Island",21,2,0,350787,380791,152248,73.67,79.97,31.98,495747,5.6,0.00423603168551701,0.000403431589096858,0
2022-02-27,"Bronx",27,5,1,1036359,1161926,380518,73.08,81.93,26.83,1472654,16.7,0.00183342455186351,0.000339523065159909,6.79046130319817e-05
2022-02-27,"Brooklyn",126,7,4,1811462,2007925,814113,70.76,78.44,31.8,2736074,31.1,0.00460513860370736,0.000255841033539298,0.00014619487630817
2022-02-27,"Manhattan",115,4,5,1344678,1551948,746706,82.56,95.29,45.85,1694251,19.2,0.00678766015189013,0.000236092527022265,0.000295115658777832
2022-02-27,"Queens",68,10,8,1904893,2090903,893714,84.52,92.77,39.65,2405464,27.3,0.00282689743018395,0.000415720210321169,0.000332576168256935
2022-02-27,"Staten Island",24,4,1,350897,380888,152607,73.7,79.99,32.05,495747,5.6,0.00484117906916229,0.000806863178193716,0.000201715794548429
2022-02-28,"Bronx",57,9,3,1037200,1162669,382915,73.13,81.98,27,1472654,16.7,0.00387056294282296,0.000611141517287835,0.000203713839095945
2022-02-28,"Brooklyn",197,15,1,1812410,2009005,817666,70.8,78.48,31.94,2736074,31.1,0.00720009765817737,0.000548230786155638,3.65487190770425e-05
2022-02-28,"Manhattan",248,8,1,1345122,1552614,748484,82.59,95.33,45.96,1694251,19.2,0.0146377366753804,0.000472185054044531,5.90231317555663e-05
2022-02-28,"Queens",156,17,1,1905663,2091931,898203,84.55,92.82,39.85,2405464,27.3,0.00648523528101023,0.000706724357545987,4.15720210321169e-05
2022-02-28,"Staten Island",49,2,0,351083,381094,153272,73.73,80.04,32.19,495747,5.6,0.00988407393287302,0.000403431589096858,0
2022-03-01,"Bronx",56,11,4,1037964,1163223,384151,73.19,82.02,27.09,1472654,16.7,0.00380265832979098,0.000746950743351799,0.000271618452127927
2022-03-01,"Brooklyn",181,11,3,1813132,2009590,818989,70.83,78.5,31.99,2736074,31.1,0.00661531815294469,0.000402035909847468,0.000109646157231128
2022-03-01,"Manhattan",230,8,2,1345540,1552952,749276,82.61,95.35,46,1694251,19.2,0.0135753203037803,0.000472185054044531,0.000118046263511133
2022-03-01,"Queens",111,10,7,1906278,2092421,899715,84.58,92.84,39.92,2405464,27.3,0.00461449433456497,0.000415720210321169,0.000291004147224818
2022-03-01,"Staten Island",33,4,3,351223,381167,153496,73.76,80.05,32.24,495747,5.6,0.00665662122009815,0.000806863178193716,0.000605147383645287
2022-03-02,"Bronx",47,11,2,1038696,1163698,385091,73.24,82.05,27.15,1472654,16.7,0.00319151681250314,0.000746950743351799,0.000135809226063963
2022-03-02,"Brooklyn",190,13,9,1813904,2010112,820135,70.86,78.52,32.04,2736074,31.1,0.00694425662463808,0.000475133348001553,0.000328938471693383
2022-03-02,"Manhattan",235,3,2,1345842,1553288,749974,82.63,95.37,46.05,1694251,19.2,0.0138704359625581,0.000177069395266699,0.000118046263511133
2022-03-02,"Queens",121,9,2,1906868,2092831,900796,84.6,92.86,39.97,2405464,27.3,0.00503021454488614,0.000374148189289052,8.31440420642338e-05
2022-03-02,"Staten Island",46,5,1,351343,381271,153703,73.79,80.07,32.28,495747,5.6,0.00927892654922773,0.00100857897274214,0.000201715794548429
2022-03-03,"Bronx",51,9,0,1039423,1164244,385986,73.29,82.09,27.22,1472654,16.7,0.00346313526463107,0.000611141517287835,0
2022-03-03,"Brooklyn",159,10,4,1814674,2010580,821110,70.89,78.54,32.08,2736074,31.1,0.00581124633324976,0.000365487190770425,0.00014619487630817
2022-03-03,"Manhattan",230,8,1,1346176,1553664,750647,82.65,95.39,46.09,1694251,19.2,0.0135753203037803,0.000472185054044531,5.90231317555663e-05
2022-03-03,"Queens",123,11,2,1907512,2093302,901881,84.63,92.88,40.01,2405464,27.3,0.00511335858695038,0.000457292231353286,8.31440420642338e-05
2022-03-03,"Staten Island",23,4,1,351484,381344,153870,73.82,80.09,32.32,495747,5.6,0.00463946327461387,0.000806863178193716,0.000201715794548429
2022-03-04,"Bronx",45,8,2,1040247,1164723,386858,73.35,82.13,27.28,1472654,16.7,0.00305570758643918,0.000543236904255854,0.000135809226063963
2022-03-04,"Brooklyn",139,10,4,1815549,2011161,822345,70.92,78.56,32.12,2736074,31.1,0.00508027195170891,0.000365487190770425,0.00014619487630817
2022-03-04,"Manhattan",150,7,1,1346506,1554051,751421,82.67,95.42,46.14,1694251,19.2,0.00885346976333495,0.000413161922288964,5.90231317555663e-05
2022-03-04,"Queens",106,14,3,1908226,2093808,903041,84.66,92.9,40.07,2405464,27.3,0.00440663422940439,0.000582008294449636,0.000124716063096351
2022-03-04,"Staten Island",21,1,0,351617,381433,154068,73.85,80.11,32.36,495747,5.6,0.00423603168551701,0.000201715794548429,0
2022-03-05,"Bronx",29,7,5,1040675,1164975,387369,73.38,82.14,27.31,1472654,16.7,0.00196923377792747,0.000475332291223872,0.000339523065159909
2022-03-05,"Brooklyn",86,5,2,1816271,2011665,823324,70.95,78.58,32.16,2736074,31.1,0.00314318984062566,0.000182743595385213,7.3097438154085e-05
2022-03-05,"Manhattan",107,3,1,1346699,1554283,751974,82.69,95.43,46.17,1694251,19.2,0.0063154750978456,0.000177069395266699,5.90231317555663e-05
2022-03-05,"Queens",66,7,1,1908940,2094287,904188,84.7,92.92,40.12,2405464,27.3,0.00274375338811971,0.000291004147224818,4.15720210321169e-05
2022-03-05,"Staten Island",29,4,2,351721,381510,154212,73.87,80.13,32.39,495747,5.6,0.00584975804190444,0.000806863178193716,0.000403431589096858
2022-03-06,"Bronx",23,5,2,1040781,1165078,387533,73.39,82.15,27.33,1472654,16.7,0.00156180609973558,0.000339523065159909,0.000135809226063963
2022-03-06,"Brooklyn",122,5,2,1816606,2011890,823873,70.96,78.59,32.18,2736074,31.1,0.00445894372739919,0.000182743595385213,7.3097438154085e-05
2022-03-06,"Manhattan",109,3,1,1346783,1554453,752293,82.69,95.44,46.19,1694251,19.2,0.00643352136135673,0.000177069395266699,5.90231317555663e-05
2022-03-06,"Queens",69,5,3,1909228,2094478,904705,84.71,92.93,40.14,2405464,27.3,0.00286846945121606,0.000207860105160584,0.000124716063096351
2022-03-06,"Staten Island",16,2,0,351811,381571,154296,73.89,80.14,32.41,495747,5.6,0.00322745271277486,0.000403431589096858,0
2022-03-07,"Bronx",38,3,1,1041297,1165427,388263,73.42,82.18,27.38,1472654,16.7,0.0025803752952153,0.000203713839095945,6.79046130319817e-05
2022-03-07,"Brooklyn",230,6,3,1817196,2012350,824871,70.99,78.61,32.22,2736074,31.1,0.00840620538771978,0.000219292314462255,0.000109646157231128
2022-03-07,"Manhattan",241,5,0,1347023,1554769,752893,82.71,95.46,46.23,1694251,19.2,0.0142245747530915,0.000295115658777832,0
2022-03-07,"Queens",110,7,5,1909652,2094893,905628,84.73,92.95,40.18,2405464,27.3,0.00457292231353286,0.000291004147224818,0.000207860105160584
2022-03-07,"Staten Island",37,4,2,351889,381621,154452,73.9,80.15,32.44,495747,5.6,0.00746348439829187,0.000806863178193716,0.000403431589096858
2022-03-08,"Bronx",52,5,1,1041886,1165798,388989,73.47,82.2,27.43,1472654,16.7,0.00353103987766305,0.000339523065159909,6.79046130319817e-05
2022-03-08,"Brooklyn",245,7,4,1817720,2012770,825700,71.01,78.63,32.26,2736074,31.1,0.00895443617387541,0.000255841033539298,0.00014619487630817
2022-03-08,"Manhattan",238,5,0,1347283,1555032,753487,82.72,95.48,46.26,1694251,19.2,0.0140475053578248,0.000295115658777832,0
2022-03-08,"Queens",111,3,1,1910066,2095303,906426,84.75,92.97,40.22,2405464,27.3,0.00461449433456497,0.000124716063096351,4.15720210321169e-05
2022-03-08,"Staten Island",36,3,0,351995,381690,154570,73.93,80.16,32.46,495747,5.6,0.00726176860374344,0.000605147383645287,0
2022-03-09,"Bronx",42,8,2,1042316,1166093,389536,73.5,82.22,27.47,1472654,16.7,0.00285199374734323,0.000543236904255854,0.000135809226063963
2022-03-09,"Brooklyn",221,6,3,1818261,2013111,826371,71.03,78.64,32.28,2736074,31.1,0.00807726691602639,0.000219292314462255,0.000109646157231128
2022-03-09,"Manhattan",229,2,2,1347523,1555277,753992,82.74,95.49,46.29,1694251,19.2,0.0135162971720247,0.000118046263511133,0.000118046263511133
2022-03-09,"Queens",109,8,4,1910478,2095608,907104,84.76,92.98,40.25,2405464,27.3,0.00453135029250074,0.000332576168256935,0.000166288084128468
2022-03-09,"Staten Island",25,4,0,352072,381750,154699,73.94,80.18,32.49,495747,5.6,0.00504289486371072,0.000806863178193716,0
2022-03-10,"Bronx",49,7,3,1042884,1166435,390215,73.54,82.25,27.51,1472654,16.7,0.0033273260385671,0.000475332291223872,0.000203713839095945
2022-03-10,"Brooklyn",241,10,3,1818920,2013525,827181,71.05,78.66,32.31,2736074,31.1,0.00880824129756724,0.000365487190770425,0.000109646157231128
2022-03-10,"Manhattan",259,2,2,1347780,1555529,754534,82.75,95.51,46.33,1694251,19.2,0.0152869911246917,0.000118046263511133,0.000118046263511133
2022-03-10,"Queens",119,9,2,1911026,2095963,907856,84.79,92.99,40.28,2405464,27.3,0.00494707050282191,0.000374148189289052,8.31440420642338e-05
2022-03-10,"Staten Island",30,0,0,352184,381798,154832,73.97,80.19,32.52,495747,5.6,0.00605147383645287,0,0
2022-03-11,"Bronx",59,5,1,1043536,1166810,390896,73.58,82.27,27.56,1472654,16.7,0.00400637216888692,0.000339523065159909,6.79046130319817e-05
2022-03-11,"Brooklyn",207,7,3,1819614,2013943,828077,71.08,78.67,32.35,2736074,31.1,0.0075655848489478,0.000255841033539298,0.000109646157231128
2022-03-11,"Manhattan",203,5,1,1348070,1555812,755132,82.77,95.52,46.36,1694251,19.2,0.01198169574638,0.000295115658777832,5.90231317555663e-05
2022-03-11,"Queens",104,3,3,1911607,2096390,908750,84.81,93.01,40.32,2405464,27.3,0.00432349018734016,0.000124716063096351,0.000124716063096351
